host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Lawrence Hill,51.4580024,-2.5827864,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,1.0,365.0,1.0,365.0,14.0,315.0,23.0,t,148.0,3.0
2019-05-07,"Bristol, United Kingdom",within an hour,100%,97%,t,1.0,t,t,St George West,51.45924,-2.54136,Private room,1.0,1.5,1.5 shared baths,1.0,1.0,1.0,15.0,1.0,1125.0,16.0,73.0,158.0,f,1.0,1.0
2022-10-25,,within an hour,100%,100%,f,2.0,t,t,Ashley,51.46164233053396,-2.588722461901851,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,1000.0,2.0,1000.0,27.0,177.0,97.0,f,2.0,0.0
2017-04-13,"Bristol, United Kingdom",within an hour,99%,97%,f,100.0,t,t,Clifton Down,51.463090407339344,-2.6163072901042117,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,1.0,365.0,1.0,365.0,16.0,348.0,3.0,t,67.0,0.0
2014-11-29,"Bristol, United Kingdom",within an hour,100%,99%,t,3.0,t,t,Cotham,51.46511,-2.60068,Private room,2.0,1.0,1 shared bath,1.0,1.0,2.0,15.0,2.0,1125.0,17.0,299.0,105.0,f,2.0,1.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Clifton,51.456074,-2.614686,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,7.0,291.0,204.0,f,148.0,3.0
2019-10-22,"Bristol, United Kingdom",,,81%,t,3.0,t,t,Bishopsworth,51.42574,-2.61038,Private room,1.0,1.0,1 shared bath,1.0,1.0,4.0,40.0,4.0,40.0,18.0,353.0,26.0,f,3.0,3.0
2014-01-30,"Bristol, United Kingdom",within an hour,100%,100%,f,1.0,t,t,Southmead,51.5,-2.59562,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,90.0,1.0,90.0,8.0,85.0,154.0,f,1.0,0.0
2021-12-01,,within an hour,99%,97%,f,46.0,t,t,Hotwells & Harbourside,51.454727,-2.606111,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,2.0,999.0,21.0,329.0,4.0,f,30.0,0.0
2016-03-28,"Bristol, United Kingdom",within an hour,100%,98%,t,2.0,t,t,Lockleaze,51.49455,-2.56549,Private room,2.0,1.0,1 private bath,1.0,1.0,1.0,365.0,1.0,365.0,1.0,1.0,100.0,f,2.0,1.0
2015-02-18,"Bristol, United Kingdom",within an hour,100%,100%,t,3.0,t,t,Central,51.45562,-2.59375,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,2.0,365.0,9.0,117.0,120.0,t,3.0,0.0
2014-04-22,"Bristol, United Kingdom",within a day,100%,63%,t,1.0,t,t,Southville,51.44087,-2.61749,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,2.0,6.0,2.0,6.0,0.0,17.0,16.0,f,1.0,0.0
2016-01-07,"Bristol, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Ashley,51.46346,-2.58649,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,2.0,1125.0,1.0,365.0,11.0,340.0,134.0,t,1.0,0.0
2014-08-15,"Bristol, United Kingdom",within a few hours,100%,87%,f,1.0,t,t,Easton,51.4610425,-2.555995,Private room,2.0,1.0,1 shared bath,1.0,1.0,2.0,365.0,2.0,365.0,1.0,72.0,6.0,f,1.0,1.0
2022-01-14,,within an hour,100%,100%,f,1.0,t,t,Lawrence Hill,51.46207,-2.5645,Entire home/apt,6.0,1.0,1 bath,3.0,3.0,2.0,1125.0,2.0,3.0,0.0,52.0,61.0,t,1.0,0.0
2023-08-03,"Bristol, United Kingdom",within an hour,100%,87%,,25.0,t,t,Knowle,51.429439,-2.5767052,Entire home/apt,8.0,2.5,2.5 baths,4.0,4.0,7.0,365.0,2.0,365.0,11.0,71.0,0.0,f,18.0,0.0
2016-10-23,"Bristol, United Kingdom",within an hour,100%,100%,t,3.0,t,t,Cotham,51.46406,-2.59851,Private room,2.0,1.0,1 shared bath,1.0,2.0,1.0,10.0,1.0,10.0,10.0,207.0,397.0,f,3.0,3.0
2019-06-07,"England, United Kingdom",within an hour,100%,100%,t,1.0,t,t,Hengrove & Whitchurch Park,51.42528069999999,-2.5634069,Entire home/apt,6.0,2.0,2 baths,2.0,3.0,2.0,1125.0,2.0,1125.0,19.0,230.0,47.0,f,1.0,0.0
2017-08-11,"Bristol, United Kingdom",within an hour,100%,92%,f,37.0,t,t,Central,51.46048,-2.60844,Entire home/apt,2.0,1.0,1 bath,1.0,2.0,1.0,365.0,1.0,999.0,0.0,228.0,0.0,t,25.0,0.0
2018-02-10,"England, United Kingdom",within an hour,100%,98%,t,1.0,t,t,Central,51.45618,-2.58723,Entire home/apt,4.0,2.0,2 baths,2.0,2.0,3.0,365.0,2.0,365.0,5.0,270.0,47.0,f,1.0,0.0
2020-07-10,,,,,f,12.0,t,t,Ashley,51.46156,-2.58528,Entire home/apt,12.0,2.0,2 baths,4.0,9.0,2.0,90.0,1.0,1125.0,6.0,261.0,139.0,f,9.0,0.0
2015-11-21,"Bristol, United Kingdom",within an hour,100%,100%,t,5.0,t,t,Cotham,51.47113,-2.6095,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,5.0,1.0,5.0,13.0,187.0,452.87,f,4.0,0.0
2014-02-19,"London, United Kingdom",within an hour,100%,97%,f,3.0,t,t,Cotham,51.47079,-2.60636,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,2.0,365.0,7.0,342.0,35.0,f,1.0,0.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Southville,51.44571149999999,-2.6032395,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,1.0,365.0,1.0,365.0,13.0,13.0,3.0,t,148.0,3.0
2018-04-07,"England, United Kingdom",,,,f,2.0,t,t,Redland,51.47558,-2.59503,Private room,1.0,1.0,1 private bath,1.0,1.0,6.0,1125.0,6.0,1125.0,30.0,180.0,1.0,f,2.0,1.0
2020-08-03,,within an hour,100%,100%,t,2.0,t,t,Eastville,51.47271918905196,-2.5519364699721336,Entire home/apt,2.0,1.0,1 bath,1.0,2.0,7.0,90.0,7.0,90.0,2.0,121.0,7.0,t,1.0,0.0
2017-04-13,"Bristol, United Kingdom",within an hour,99%,97%,f,100.0,t,t,Clifton Down,51.46853,-2.61298,Entire home/apt,6.0,1.0,1 bath,2.0,3.0,1.0,365.0,1.0,365.0,28.0,345.0,7.0,t,67.0,0.0
2017-07-16,"England, United Kingdom",within an hour,100%,94%,f,2.0,f,f,Ashley,51.4694537,-2.5896412,Entire home/apt,6.0,1.0,1 bath,3.0,3.0,3.0,90.0,3.0,90.0,6.0,29.0,1.0,f,2.0,1.0
2017-04-13,"Bristol, United Kingdom",within an hour,99%,97%,f,100.0,t,t,Central,51.456647092597166,-2.5966483140433234,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,29.0,364.0,28.0,t,67.0,0.0
2014-06-20,"Bristol, United Kingdom",,,38%,f,1.0,t,t,Ashley,51.47366,-2.58751,Entire home/apt,10.0,3.0,3 baths,5.0,6.0,6.0,700.0,4.0,700.0,0.0,189.0,31.0,f,1.0,0.0
2015-08-24,"Bristol, United Kingdom",,,100%,f,2.0,t,t,Clifton,51.4535617566553,-2.620411115344245,Entire home/apt,8.0,2.0,2 baths,5.0,6.0,5.0,365.0,5.0,365.0,0.0,173.0,1.0,f,1.0,0.0
2015-07-31,"Stow-on-the-Wold, United Kingdom",within an hour,100%,100%,t,8.0,t,t,Cotham,51.46367,-2.59789,Entire home/apt,4.0,1.0,1 bath,2.0,3.0,1.0,1125.0,1.0,2.0,4.0,33.0,452.87,t,1.0,0.0
2019-01-14,"Bristol, United Kingdom",within an hour,100%,100%,t,60.0,t,t,Cotham,51.47004,-2.6073,Entire home/apt,4.0,2.5,2.5 baths,2.0,2.0,2.0,1125.0,2.0,2.0,26.0,57.0,101.0,t,47.0,0.0
2018-08-11,,,,,f,1.0,t,t,St George Troopers Hill,51.45243554897682,-2.527911588549614,Entire home/apt,6.0,1.5,1.5 baths,3.0,1.0,2.0,1125.0,1.0,1125.0,22.0,335.0,43.0,f,1.0,0.0
2020-07-02,"London, United Kingdom",within an hour,100%,74%,f,35.0,t,t,Filwood,51.42388,-2.57734,Entire home/apt,9.0,2.0,2 baths,4.0,5.0,5.0,365.0,2.0,365.0,19.0,257.0,2.0,t,2.0,0.0
2011-06-16,"Bristol, United Kingdom",within a day,100%,50%,f,1.0,t,t,Southville,51.44174,-2.60297,Private room,1.0,1.0,1 shared bath,1.0,1.0,5.0,32.0,5.0,32.0,0.0,14.0,56.0,f,1.0,1.0
2019-01-14,"Bristol, United Kingdom",within an hour,100%,100%,t,60.0,t,t,Clifton,51.45462,-2.61781,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,2.0,1125.0,2.0,2.0,20.0,51.0,85.0,t,47.0,0.0
2022-10-03,,within an hour,100%,97%,t,1.0,t,t,Stoke Bishop,51.47598319999999,-2.6294162,Entire home/apt,11.0,4.0,5 baths,5.0,9.0,3.0,14.0,3.0,14.0,15.0,252.0,30.0,f,1.0,0.0
2014-09-16,"Bristol, United Kingdom",within a few hours,100%,88%,f,1.0,t,t,Bishopston & Ashley Down,51.483105,-2.59492,Private room,2.0,1.0,1 private bath,1.0,0.0,1.0,365.0,1.0,365.0,21.0,78.0,30.0,f,1.0,1.0
2014-08-03,"London, United Kingdom",within an hour,100%,73%,f,9.0,t,t,Windmill Hill,51.43577331982375,-2.597057595849037,Entire home/apt,5.0,1.0,1 bath,4.0,5.0,3.0,365.0,4.0,365.0,6.0,341.0,11.0,f,6.0,0.0
2016-02-04,"Bristol, United Kingdom",,,100%,f,1.0,t,t,Westbury-on-Trym & Henleaze,51.47878,-2.60974,Private room,2.0,1.5,1.5 baths,1.0,1.0,1.0,15.0,1.0,15.0,29.0,364.0,18.0,f,1.0,1.0
2017-03-26,"Bristol, United Kingdom",within a few hours,100%,83%,t,3.0,t,t,Central,51.46105,-2.60176,Private room,2.0,1.0,1 shared bath,1.0,1.0,2.0,50.0,2.0,50.0,29.0,362.0,8.0,f,3.0,3.0
2013-10-01,"England, United Kingdom",within a few hours,100%,88%,t,1.0,t,t,Frome Vale,51.48745,-2.54233,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,1.0,365.0,13.0,120.0,19.0,f,1.0,0.0
2013-06-01,"Bristol, United Kingdom",within a day,50%,100%,f,1.0,t,t,St George West,51.46188278020382,-2.542218255819704,Private room,2.0,1.0,1 bath,1.0,1.0,3.0,90.0,3.0,90.0,14.0,164.0,2.0,f,1.0,1.0
2024-12-15,,within an hour,100%,99%,f,27.0,t,t,Clifton Down,51.46498,-2.60852,Entire home/apt,8.0,1.0,1 bath,1.0,4.0,2.0,365.0,2.0,365.0,21.0,325.0,2.0,t,4.0,0.0
2015-03-07,"Bristol, United Kingdom",within an hour,100%,99%,t,1.0,t,t,Redland,51.4772,-2.59233,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,730.0,1.0,1125.0,9.0,39.0,452.87,t,1.0,0.0
2019-09-18,"Bristol, United Kingdom",,,,f,1.0,t,t,Filwood,51.42584,-2.58523,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,1.0,14.0,1.0,14.0,0.0,18.0,262.0,f,1.0,0.0
2016-03-31,"Bristol, United Kingdom",within an hour,100%,100%,f,210.0,t,t,Hotwells & Harbourside,51.449651,-2.6152811,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,2.0,313.0,20.0,t,148.0,3.0
2012-05-22,,within an hour,100%,100%,f,2.0,t,t,Eastville,51.47322197298762,-2.552382507822858,Entire home/apt,4.0,4.0,4 baths,4.0,4.0,1.0,365.0,1.0,365.0,30.0,135.0,0.0,f,1.0,0.0
2015-07-29,"Barcelona, Spain",within a few hours,100%,100%,f,1.0,t,t,Easton,51.46628074277256,-2.557549957890654,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,7.0,100.0,7.0,100.0,21.0,199.0,1.0,f,1.0,0.0
2012-07-16,"Bristol, United Kingdom",within an hour,100%,71%,t,1.0,t,t,Bishopston & Ashley Down,51.4791038,-2.5778953,Private room,2.0,0.5,Shared half-bath,1.0,1.0,1.0,7.0,1.0,7.0,20.0,75.0,37.0,f,1.0,1.0
2017-04-13,"Bristol, United Kingdom",within an hour,99%,97%,f,100.0,t,t,Lawrence Hill,51.4465,-2.57626,Entire home/apt,4.0,1.0,1 bath,1.0,3.0,1.0,1125.0,2.0,1125.0,26.0,356.0,14.0,f,67.0,0.0
2022-04-13,,within an hour,100%,97%,t,1.0,t,t,Clifton,51.45659,-2.61345,Entire home/apt,2.0,1.5,1.5 baths,1.0,0.0,2.0,365.0,2.0,1125.0,22.0,308.0,129.0,t,1.0,0.0
2022-12-19,,within an hour,100%,100%,f,1.0,t,t,Frome Vale,51.4819804566531,-2.537270547671537,Entire home/apt,6.0,1.5,1.5 baths,3.0,3.0,2.0,365.0,2.0,365.0,16.0,342.0,0.0,f,1.0,0.0
2019-04-30,"Long Compton, United Kingdom",within an hour,100%,100%,f,18.0,t,t,Central,51.45166,-2.59171,Entire home/apt,6.0,2.0,2 baths,3.0,4.0,2.0,365.0,2.0,1125.0,0.0,209.0,26.0,t,1.0,0.0
2012-09-12,"Bristol, United Kingdom",within a day,100%,0%,f,1.0,t,t,St George West,51.46317,-2.54547,Private room,2.0,1.5,1.5 baths,1.0,1.0,2.0,365.0,2.0,365.0,27.0,267.0,0.0,f,1.0,1.0
2016-04-03,"Bristol, United Kingdom",within an hour,80%,96%,f,6.0,t,t,Lockleaze,51.49487234740865,-2.56692424529422,Private room,2.0,1.5,1.5 shared baths,1.0,1.0,1.0,365.0,1.0,1125.0,30.0,365.0,0.0,f,5.0,5.0
2024-02-22,"Bristol, United Kingdom",within an hour,100%,96%,f,4.0,t,t,Brislington East,51.4538063583533,-2.540254034557332,Entire home/apt,5.0,1.5,1.5 baths,3.0,4.0,7.0,365.0,7.0,365.0,14.0,349.0,0.0,f,4.0,0.0
2016-05-27,"Bristol, United Kingdom",within an hour,100%,98%,t,1.0,t,t,Hartcliffe & Withywood,51.40898774863295,-2.6309124380350117,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,5.0,181.0,144.0,f,1.0,0.0
2017-04-13,"Bristol, United Kingdom",within an hour,99%,97%,f,100.0,t,t,Central,51.45797197739417,-2.59657068374456,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1.0,365.0,1.0,365.0,27.0,362.0,4.0,t,67.0,0.0
2022-09-08,,within an hour,100%,99%,f,1.0,t,t,Clifton,51.4562,-2.62056,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,1125.0,2.0,365.0,11.0,338.0,112.0,t,1.0,0.0
2014-07-30,"Bristol, United Kingdom",within an hour,100%,99%,f,4.0,t,t,Central,51.456004570607696,-2.5977509085983286,Entire home/apt,4.0,1.0,1 bath,1.0,2.0,2.0,365.0,2.0,1125.0,9.0,9.0,21.0,t,3.0,0.0
2022-04-04,"Bristol, United Kingdom",within an hour,100%,100%,f,19.0,t,t,Brislington West,51.43457,-2.55968,Entire home/apt,5.0,2.0,2 baths,2.0,3.0,2.0,365.0,1.0,365.0,28.0,41.0,13.0,t,14.0,0.0
2013-11-14,"Bristol, United Kingdom",within an hour,100%,82%,f,1.0,t,t,Clifton Down,51.460015208310445,-2.6150258551559413,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,150.0,2.0,1125.0,0.0,27.0,29.0,t,1.0,0.0
2024-10-16,,within an hour,100%,100%,f,4.0,t,t,Central,51.459528192446456,-2.584139778642534,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,2.0,365.0,2.0,365.0,0.0,7.0,0.0,t,4.0,0.0
